MEDV,id
2.096,5785
2,5786
2.098,5787
1.929,5788
2.281,5789
1.875,5790
1.938,5791
2.013,5792
2.195,5793
2.29,5794
2.583,5795
2.243,5796
2.54,5797
2.38,5798
2.577,5799
2.69,5800
2.023,5801
2.221,5802
1.969,5803
2.75,5804
1.875,5805
2.688,5806
2.481,5807
1.75,5808
2.107,5809
2.29,5810
2.181,5811
2.071,5812
2.188,5813
2.05,5814
2.219,5815
1.845,5816
2.175,5817
2.605,5818
2.438,5819
2.559,5820
1.813,5821
4.462,5822
4.029,5823
3.022,5824
3.204,5825
2.809,5826
3.261,5827
3.324,5828
2.879,5829
3.435,5830
3.496,5831
3.453,5832
3.289,5833
2.944,5834
2.89,5835
2.846,5836
2.629,5837
1.924,5838
2.318,5839
3.412,5840
3.521,5841
2.725,5842
3.617,5843
2.227,5844
2.065,5845
2.519,5846
2,5847
1.721,5848
1.813,5849
2.227,5850
1.188,5851
2.121,5852
2.5,5853
2.471,5854
2.451,5855
2.22,5856
2.26,5857
2.17,5858
2.231,5859
2.355,5860
2.313,5861
2.314,5862
2.199,5863
2.312,5864
2.269,5865
2.299,5866
2.091,5867
2.095,5868
2.247,5869
2.304,5870
2.32,5871
2.25,5872
2.16,5873
2.291,5874
2.269,5875
2.32,5876
2.325,5877
2.5,5878
2.938,5879
2.679,5880
2.518,5881
2.478,5882
2.47,5883
2.495,5884
2.545,5885
2.445,5886
2.479,5887
0.175,5888
3.318,5889
4.974,5890
4.5,5891
2.469,5892
2.588,5893
3.493,5894
3.667,5895
2.793,5896
2.346,5897
2.783,5898
2.05,5899
3.15,5900
2.183,5901
2.194,5902
1.46,5903
1.618,5904
1.535,5905
1.603,5906
1.646,5907
1.938,5908
1.555,5909
1.546,5910
1.67,5911
1.542,5912
1.229,5913
1.601,5914
1.542,5915
1.388,5916
1.625,5917
1.441,5918
1.517,5919
1.371,5920
1.498,5921
3.491,5922
2.938,5923
2.605,5924
3.587,5925
2.487,5926
2.117,5927
1.746,5928
1.617,5929
2.245,5930
2.156,5931
3.499,5932
4.515,5933
3.097,5934
1.98,5935
4.514,5936
1.568,5937
2.128,5938
1.842,5939
1.555,5940
1.667,5941
2.221,5942
3.555,5943
1.867,5944
1.855,5945
2.972,5946
2.75,5947
2.834,5948
2.695,5949
2.353,5950
2.092,5951
2.33,5952
1.921,5953
2.455,5954
2.095,5955
1.708,5956
1.945,5957
1.943,5958
2.094,5959
2.289,5960
2.03,5961
1.917,5962
1.876,5963
2.23,5964
3.489,5965
1.926,5966
1.504,5967
1.446,5968
2.311,5969
2.022,5970
1.772,5971
1.905,5972
2.757,5973
2.3,5974
1.805,5975
1.672,5976
1.809,5977
2.123,5978
2.147,5979
2.407,5980
1.36,5981
1.219,5982
1.568,5983
2.395,5984
2.618,5985
1.25,5986
2.125,5987
2.912,5988
1.818,5989
2.897,5990
2.26,5991
1.587,5992
1.542,5993
1.518,5994
1.525,5995
1.121,5996
1.178,5997
1.152,5998
1.364,5999
1.351,6000
1.391,6001
1.469,6002
1.392,6003
2.148,6004
1.24,6005
1.136,6006
1.273,6007
1.098,6008
1.272,6009
1.036,6010
0.926,6011
1.08,6012
1.135,6013
1.148,6014
1.163,6015
1.161,6016
1.287,6017
1.313,6018
1.259,6019
1.085,6020
1.173,6021
0.919,6022
0.98,6023
0.933,6024
1.162,6025
1.343,6026
1.357,6027
1.292,6028
1.401,6029
1.61,6030
1.462,6031
1.288,6032
1.342,6033
1.308,6034
1.35,6035
1.132,6036
1.178,6037
0.988,6038
1.226,6039
1.194,6040
1.181,6041
1.133,6042
0.943,6043
1.107,6044
1.109,6045
1.106,6046
1.297,6047
1.181,6048
1.164,6049
1.296,6050
1.233,6051
1.136,6052
1.158,6053
1.13,6054
2.279,6055
3.107,6056
2.476,6057
2.539,6058
2.129,6059
2.306,6060
2.821,6061
3.156,6062
2.538,6063
2.67,6064
2.212,6065
3.683,6066
3.397,6067
2.621,6068
2.644,6069
2.715,6070
4.025,6071
4.627,6072
3.862,6073
5.00001,6074
3.809,6075
2.672,6076
2.587,6077
1.899,6078
2.182,6079
2.639,6080
2.391,6081
1.917,6082
1.896,6083
2.166,6084
1.883,6085
2.2,6086
2.069,6087
1.86,6088
1.806,6089
1.969,6090
1.733,6091
1.807,6092
1.806,6093
1.838,6094
1.585,6095
1.78,6096
1.745,6097
1.996,6098
1.922,6099
1.827,6100
1.688,6101
1.653,6102
1.513,6103
1.57,6104
1.419,6105
1.413,6106
1.402,6107
1.401,6108
1.556,6109
1.643,6110
1.474,6111
1.176,6112
1.361,6113
1.398,6114
1.33,6115
1.241,6116
1.382,6117
1.514,6118
1.385,6119
1.326,6120
1.455,6121
1.495,6122
1.444,6123
1.344,6124
1.426,6125
1.53,6126
1.262,6127
1.534,6128
1.375,6129
1.41,6130
1.472,6131
1.394,6132
1.525,6133
1.458,6134
1.385,6135
1.459,6136
1.348,6137
1.424,6138
1.641,6139
1.584,6140
1.571,6141
1.625,6142
1.522,6143
1.597,6144
1.613,6145
1.605,6146
1.408,6147
1.416,6148
1.439,6149
1.601,6150
1.608,6151
1.31,6152
1.418,6153
1.434,6154
1.665,6155
1.541,6156
1.406,6157
1.518,6158
1.599,6159
1.731,6160
1.767,6161
1.954,6162
2.012,6163
1.877,6164
1.89,6165
1.765,6166
1.639,6167
1.613,6168
1.655,6169
1.542,6170
1.919,6171
1.852,6172
1.888,6173
1.871,6174
2.06,6175
1.97,6176
1.858,6177
2.171,6178
1.869,6179
1.896,6180
2.07,6181
1.994,6182
1.811,6183
1.854,6184
1.657,6185
1.505,6186
1.66,6187
1.667,6188
1.607,6189
1.804,6190
1.759,6191
1.686,6192
1.766,6193
2.208,6194
2.012,6195
1.813,6196
1.889,6197
1.767,6198
1.918,6199
1.878,6200
2.156,6201
2.074,6202
2.003,6203
2.044,6204
4.285,6205
4.912,6206
2.872,6207
2.747,6208
2.662,6209
1.886,6210
1.72,6211
2.188,6212
2.683,6213
2.494,6214
1.89,6215
2.042,6216
1.976,6217
1.917,6218
1.955,6219
2.183,6220
2.111,6221
2.249,6222
2.021,6223
1.875,6224
2.051,6225
1.907,6226
1.825,6227
2.028,6228
2.048,6229
2.102,6230
1.939,6231
2.073,6232
1.708,6233
1.952,6234
1.848,6235
1.917,6236
1.832,6237
1.673,6238
1.627,6239
1.668,6240
1.603,6241
1.555,6242
1.607,6243
1.569,6244
1.511,6245
1.576,6246
1.58,6247
1.614,6248
1.557,6249
1.598,6250
1.546,6251
1.633,6252
1.573,6253
1.504,6254
1.526,6255
1.558,6256
1.457,6257
1.631,6258
1.586,6259
1.565,6260
1.539,6261
1.483,6262
1.581,6263
1.469,6264
1.819,6265
1.635,6266
1.602,6267
1.63,6268
1.612,6269
1.545,6270
1.589,6271
1.508,6272
1.49,6273
1.518,6274
1.579,6275
1.576,6276
1.538,6277
1.629,6278
1.356,6279
1.441,6280
1.573,6281
1.624,6282
1.595,6283
1.631,6284
1.645,6285
1.81,6286
1.781,6287
2.783,6288
3.304,6289
1.688,6290
1.619,6291
1.782,6292
1.921,6293
1.541,6294
1.311,6295
1.414,6296
1.993,6297
2.262,6298
1.362,6299
1.272,6300
1.906,6301
1.333,6302
1.911,6303
1.719,6304
1.363,6305
1.875,6306
2.113,6307
2.097,6308
1.38,6309
1.683,6310
2.154,6311
2.261,6312
1.839,6313
1.932,6314
2.621,6315
3.825,6316
3.024,6317
1.529,6318
1.655,6319
1.79,6320
2.899,6321
3.249,6322
3.343,6323
3.335,6324
3.604,6325
1.763,6326
1.867,6327
1.838,6328
3.625,6329
3.304,6330
2.84,6331
2.699,6332
3.25,6333
3.322,6334
2.976,6335
3.111,6336
3.003,6337
3.022,6338
2.652,6339
1.845,6340
1.867,6341
2.132,6342
1.058,6343
1.125,6344
1.375,6345
1.075,6346
0.946,6347
1.125,6348
0.675,6349
2.201,6350
2.738,6351
2.194,6352
1.845,6353
1.375,6354
1.517,6355
1.639,6356
1.796,6357
1.503,6358
1.36,6359
1.517,6360
1.48,6361
1.445,6362
1.429,6363
1.305,6364
5.00001,6365
2.95,6366
3.118,6367
3.185,6368
3.65,6369
2.62,6370
2.706,6371
2.568,6372
2.655,6373
2.808,6374
5.00001,6375
5.00001,6376
4.868,6377
3.074,6378
4.104,6379
3.889,6380
2.657,6381
4.554,6382
3.507,6383
3.768,6384
2.786,6385
2.865,6386
3.625,6387
3.3,6388
4.847,6389
5.00001,6390
5.00001,6391
5.00001,6392
5.00001,6393
3.915,6394
4.373,6395
5.00001,6396
3.522,6397
2.762,6398
3.772,6399
5.00001,6400
2.183,6401
2.273,6402
2.528,6403
2.736,6404
2.426,6405
3.659,6406
4.309,6407
4.29,6408
4.457,6409
3.66,6410
4.148,6411
3.951,6412
4.085,6413
4.374,6414
1.617,6415
1.873,6416
2.228,6417
1.856,6418
1.783,6419
1.841,6420
2.352,6421
1.53,6422
1.67,6423
1.781,6424
1.669,6425
1.581,6426
1.294,6427
1.301,6428
1.392,6429
1.75,6430
1.738,6431
2.123,6432
2.148,6433
2.784,6434
2.122,6435
2.116,6436
2.122,6437
2.337,6438
2.26,6439
2.19,6440
2.336,6441
2.017,6442
2.239,6443
2.331,6444
4.169,6445
4.471,6446
5.00001,6447
4.265,6448
4.302,6449
4.452,6450
5.00001,6451
5.00001,6452
4.767,6453
2.481,6454
2.715,6455
2.754,6456
2.724,6457
2.395,6458
2.487,6459
2.738,6460
2.726,6461
2.571,6462
2.836,6463
2.567,6464
2.601,6465
2.353,6466
2.489,6467
2.522,6468
2.743,6469
2.625,6470
2.659,6471
2.581,6472
2.516,6473
1.981,6474
2.024,6475
2.088,6476
2.072,6477
2.068,6478
1.83,6479
1.733,6480
1.86,6481
1.464,6482
1.918,6483
1.752,6484
1.7,6485
1.809,6486
1.696,6487
1.763,6488
1.792,6489
1.814,6490
1.663,6491
1.953,6492
1.663,6493
1.759,6494
1.736,6495
1.817,6496
1.851,6497
1.642,6498
1.592,6499
1.628,6500
1.313,6501
1.388,6502
1.435,6503
1.592,6504
1.805,6505
1.891,6506
2.015,6507
2.119,6508
2.071,6509
2.146,6510
1.831,6511
1.844,6512
1.52,6513
1.621,6514
1.74,6515
1.731,6516
1.826,6517
1.554,6518
1.668,6519
1.563,6520
1.706,6521
1.352,6522
1.578,6523
1.534,6524
1.542,6525
1.761,6526
1.745,6527
1.625,6528
1.42,6529
1.739,6530
1.659,6531
1.993,6532
2.055,6533
1.686,6534
1.568,6535
1.622,6536
1.603,6537
1.514,6538
1.375,6539
1.606,6540
1.651,6541
1.612,6542
1.75,6543
1.738,6544
1.563,6545
1.575,6546
1.423,6547
1.617,6548
1.67,6549
1.658,6550
1.581,6551
5.00001,6552
4.548,6553
3.261,6554
3.26,6555
4.5,6556
4.833,6557
4.441,6558
3.594,6559
2.955,6560
3.039,6561
2.741,6562
2.34,6563
2.402,6564
2.422,6565
2.01,6566
2.074,6567
2.103,6568
1.821,6569
1.842,6570
2.389,6571
1.616,6572
1.607,6573
1.779,6574
1.76,6575
2.417,6576
5.00001,6577
5.00001,6578
4.159,6579
4.837,6580
5.00001,6581
5.00001,6582
4.439,6583
4.508,6584
5.00001,6585
5.00001,6586
5.00001,6587
4.318,6588
5.00001,6589
5.00001,6590
5.00001,6591
5.00001,6592
5.00001,6593
5.00001,6594
5.00001,6595
1.421,6596
1.275,6597
1.361,6598
1.357,6599
1.638,6600
2.188,6601
1.549,6602
1.492,6603
1.535,6604
1.667,6605
1.731,6606
2.34,6607
2.265,6608
2.37,6609
1.631,6610
3.009,6611
3.76,6612
3.527,6613
3.109,6614
2.796,6615
2.681,6616
2.616,6617
2.346,6618
2.306,6619
3.091,6620
2.25,6621
3.154,6622
2.615,6623
1.75,6624
1.731,6625
1.668,6626
1.544,6627
1.467,6628
1.488,6629
1.813,6630
1.466,6631
1.784,6632
1.554,6633
2.307,6634
2.618,6635
5.00001,6636
2.63,6637
1.535,6638
1.875,6639
5.00001,6640
1.625,6641
1.375,6642
1.58,6643
1.423,6644
1.486,6645
1.464,6646
2,6647
1.563,6648
2.057,6649
1.767,6650
1.417,6651
5.00001,6652
1.75,6653
2.154,6654
1.886,6655
1.695,6656
1.556,6657
1.688,6658
1.714,6659
1.731,6660
1.25,6661
2.879,6662
2.504,6663
2.279,6664
2.15,6665
2.693,6666
2.837,6667
3.005,6668
2.226,6669
3.256,6670
3.203,6671
2.399,6672
1.961,6673
1.841,6674
1.982,6675
2.419,6676
3.302,6677
1.99,6678
1.775,6679
2.424,6680
2.375,6681
2.05,6682
2.601,6683
3.211,6684
3.975,6685
3.694,6686
2.092,6687
2.604,6688
5.00001,6689
2.187,6690
4.708,6691
5.00001,6692
5.00001,6693
2.811,6694
3.738,6695
2.109,6696
3.244,6697
3.587,6698
2.132,6699
4.348,6700
4.904,6701
2.179,6702
4.932,6703
2.109,6704
1.639,6705
2.25,6706
2.823,6707
2.583,6708
0.55,6709
1.875,6710
5.00001,6711
5.00001,6712
5.00001,6713
4.778,6714
3.63,6715
3.609,6716
5.00001,6717
3.147,6718
5.00001,6719
5.00001,6720
5.00001,6721
2.511,6722
4.797,6723
2.15,6724
5.00001,6725
5.00001,6726
5.00001,6727
5.00001,6728
5.00001,6729
5.00001,6730
5.00001,6731
5.00001,6732
5.00001,6733
5.00001,6734
5.00001,6735
5.00001,6736
5.00001,6737
3.967,6738
3.25,6739
3.427,6740
3.599,6741
2.512,6742
2.285,6743
2.799,6744
2.726,6745
2.641,6746
2.705,6747
2.707,6748
2.25,6749
2.572,6750
2.853,6751
2.146,6752
3.168,6753
4.148,6754
2.8,6755
3.514,6756
3.522,6757
2.929,6758
3.596,6759
2.826,6760
3.063,6761
1.975,6762
1.882,6763
2.141,6764
2.087,6765
3.511,6766
2.524,6767
2.584,6768
4.445,6769
4.191,6770
4.691,6771
3.648,6772
3.528,6773
3.197,6774
3.5,6775
2.045,6776
5,6777
4.351,6778
3.547,6779
3.093,6780
3.649,6781
3.644,6782
2.636,6783
2.789,6784
3.814,6785
4.773,6786
2.31,6787
1.928,6788
2.258,6789
2.24,6790
2.293,6791
2.056,6792
1.992,6793
2.188,6794
2.19,6795
1.7,6796
1.917,6797
2.178,6798
2.204,6799
2.266,6800
1.884,6801
1.917,6802
2.19,6803
2.284,6804
2.017,6805
1.831,6806
1.885,6807
2.58,6808
2.346,6809
1.925,6810
2.109,6811
2.598,6812
2.12,6813
1.875,6814
2.141,6815
2.132,6816
2.104,6817
2.052,6818
2.114,6819
2.24,6820
2.356,6821
2.06,6822
2.183,6823
2.273,6824
2.081,6825
2.046,6826
2.383,6827
2.432,6828
2.01,6829
2.448,6830
2.444,6831
2.08,6832
2.457,6833
2.682,6834
2.271,6835
2.539,6836
2.23,6837
2.349,6838
2.205,6839
2.125,6840
2.156,6841
2.118,6842
1.839,6843
1.922,6844
1.816,6845
2.023,6846
1.923,6847
2.35,6848
2.457,6849
2.538,6850
2.344,6851
2.207,6852
2.415,6853
2.546,6854
2.427,6855
2.043,6856
3.151,6857
3.011,6858
3.411,6859
3.058,6860
2.933,6861
1.985,6862
2.372,6863
2.684,6864
2.364,6865
1.972,6866
2.333,6867
2.147,6868
2.147,6869
1.637,6870
1.603,6871
1.993,6872
1.842,6873
1.821,6874
1.768,6875
1.866,6876
1.703,6877
1.85,6878
1.708,6879
2.037,6880
1.832,6881
1.885,6882
1.794,6883
1.716,6884
1.851,6885
1.856,6886
1.788,6887
1.792,6888
1.875,6889
1.99,6890
1.833,6891
1.523,6892
1.685,6893
2.726,6894
2.667,6895
2.58,6896
2.476,6897
2.549,6898
2.273,6899
2.205,6900
2.115,6901
2.033,6902
2.093,6903
1.988,6904
2.432,6905
2.137,6906
2.114,6907
2.353,6908
2.469,6909
5.00001,6910
3.793,6911
5.00001,6912
4.419,6913
2.824,6914
2.588,6915
4.986,6916
4.01,6917
2.967,6918
4.538,6919
5.00001,6920
3.75,6921
4.037,6922
1.888,6923
1.551,6924
1.71,6925
1.768,6926
1.581,6927
1.438,6928
1.509,6929
1.502,6930
1.442,6931
1.764,6932
1.476,6933
1.506,6934
1.141,6935
1.495,6936
1.606,6937
1.625,6938
1.726,6939
1.752,6940
1.625,6941
1.903,6942
1.658,6943
1.578,6944
1.607,6945
1.779,6946
1.707,6947
1.62,6948
1.639,6949
1.663,6950
1.649,6951
1.633,6952
1.533,6953
1.692,6954
1.78,6955
1.869,6956
1.726,6957
1.776,6958
2.198,6959
1.673,6960
2.634,6961
1.986,6962
1.824,6963
1.862,6964
1.661,6965
1.744,6966
1.88,6967
1.632,6968
1.375,6969
1.553,6970
2.792,6971
2.438,6972
2.368,6973
1.633,6974
1.656,6975
1.821,6976
1.971,6977
3.327,6978
2.385,6979
3.138,6980
2.908,6981
3.726,6982
2.735,6983
2.447,6984
2.197,6985
2.324,6986
2.243,6987
1.962,6988
1.679,6989
1.625,6990
1.775,6991
1.92,6992
1.689,6993
1.812,6994
1.714,6995
1.646,6996
1.732,6997
1.778,6998
1.785,6999
1.54,7000
1.488,7001
1.603,7002
1.582,7003
1.728,7004
1.54,7005
1.592,7006
1.678,7007
1.698,7008
1.758,7009
1.707,7010
1.632,7011
1.556,7012
1.471,7013
1.562,7014
1.667,7015
1.612,7016
1.633,7017
1.695,7018
1.66,7019
1.643,7020
1.635,7021
1.567,7022
1.722,7023
1.52,7024
1.666,7025
1.472,7026
1.697,7027
1.632,7028
1.666,7029
1.601,7030
1.625,7031
1.425,7032
1.921,7033
1.731,7034
1.606,7035
1.628,7036
1.65,7037
1.654,7038
1.63,7039
1.708,7040
1.834,7041
1.834,7042
1.754,7043
1.714,7044
1.719,7045
1.739,7046
1.74,7047
1.708,7048
1.49,7049
1.618,7050
1.415,7051
1.5,7052
1.547,7053
1.647,7054
1.648,7055
1.583,7056
1.67,7057
1.519,7058
1.535,7059
1.441,7060
1.562,7061
1.938,7062
1.795,7063
1.798,7064
1.772,7065
1.644,7066
1.69,7067
1.811,7068
1.798,7069
1.795,7070
1.81,7071
1.922,7072
1.918,7073
1.739,7074
2.262,7075
2.325,7076
2.081,7077
2.14,7078
2.123,7079
2.144,7080
2.037,7081
1.887,7082
1.748,7083
1.744,7084
1.847,7085
1.758,7086
1.739,7087
1.899,7088
1.85,7089
1.744,7090
2.051,7091
1.876,7092
1.853,7093
2.896,7094
2.852,7095
2.104,7096
2.154,7097
2.198,7098
2.227,7099
2.572,7100
2.028,7101
1.997,7102
2.008,7103
2.133,7104
2.098,7105
2.063,7106
2.01,7107
2.034,7108
2.128,7109
1.887,7110
2.052,7111
2.029,7112
2.029,7113
1.982,7114
2.187,7115
2.214,7116
2.117,7117
2.167,7118
2.099,7119
2.024,7120
2.137,7121
2.107,7122
1.601,7123
1.641,7124
1.711,7125
1.625,7126
2.768,7127
2.502,7128
2.086,7129
2.799,7130
3.189,7131
2.658,7132
3.08,7133
1.892,7134
1.833,7135
1.958,7136
1.894,7137
2.102,7138
1.96,7139
2.056,7140
2.245,7141
2.082,7142
1.851,7143
1.893,7144
1.92,7145
1.729,7146
1.783,7147
2.011,7148
1.922,7149
1.805,7150
1.506,7151
1.588,7152
1.416,7153
1.864,7154
1.893,7155
1.946,7156
1.625,7157
1.563,7158
1.819,7159
1.45,7160
1.344,7161
1.255,7162
1.297,7163
1.411,7164
1.238,7165
1.218,7166
1.092,7167
1.319,7168
1.426,7169
0.982,7170
1.161,7171
1.403,7172
1.33,7173
1.192,7174
1.352,7175
1.229,7176
1.265,7177
1.231,7178
1.151,7179
1.29,7180
1.417,7181
1.469,7182
1.317,7183
1.222,7184
1.339,7185
1.5,7186
1.458,7187
1.34,7188
1.14,7189
1.26,7190
1.241,7191
1.505,7192
1.438,7193
1.534,7194
1.576,7195
1.533,7196
1.25,7197
1.213,7198
1.342,7199
1.456,7200
1.428,7201
1.507,7202
1.322,7203
1.375,7204
1.425,7205
1.367,7206
1.25,7207
1.339,7208
1.273,7209
1.408,7210
1.524,7211
1.2,7212
1.375,7213
1.406,7214
1.45,7215
1.438,7216
1.125,7217
1.45,7218
1.434,7219
1.492,7220
1.66,7221
1.388,7222
1.32,7223
1.396,7224
1.543,7225
1.519,7226
1.569,7227
1.589,7228
1.375,7229
1.739,7230
1.533,7231
1.806,7232
1.535,7233
1.537,7234
1.455,7235
1.568,7236
1.565,7237
1.618,7238
1.511,7239
1.543,7240
1.9,7241
1.738,7242
1.646,7243
1.663,7244
1.693,7245
1.938,7246
1.937,7247
1.787,7248
1.625,7249
1.768,7250
1.91,7251
1.781,7252
1.375,7253
1.625,7254
1.456,7255
1.753,7256
1.505,7257
1.308,7258
1.428,7259
1.493,7260
1.488,7261
1.125,7262
3.5,7263
1.125,7264
1.632,7265
1.432,7266
1.863,7267
1.75,7268
1.232,7269
1.906,7270
1.833,7271
1.65,7272
1.506,7273
0.964,7274
1.154,7275
1.188,7276
1.003,7277
0.929,7278
1.167,7279
1.125,7280
1.051,7281
0.972,7282
1.219,7283
1.25,7284
1.089,7285
1.25,7286
1.107,7287
1.699,7288
1.663,7289
1.844,7290
1.482,7291
2.55,7292
1.288,7293
1.5,7294
1.631,7295
1.713,7296
1.69,7297
1.646,7298
1.615,7299
1.542,7300
1.417,7301
1.423,7302
1.573,7303
1.58,7304
1.575,7305
1.563,7306
1.547,7307
1.6,7308
1.547,7309
1.567,7310
1.478,7311
1.546,7312
1.594,7313
1.896,7314
1.813,7315
1.784,7316
1.721,7317
1.727,7318
1.585,7319
1.546,7320
1.548,7321
1.618,7322
1.644,7323
1.62,7324
1.561,7325
1.708,7326
1.321,7327
1.59,7328
1.682,7329
1.636,7330
1.56,7331
1.654,7332
1.694,7333
1.894,7334
2.063,7335
1.786,7336
1.656,7337
1.581,7338
1.705,7339
1.578,7340
1.76,7341
1.56,7342
1.77,7343
1.438,7344
1.815,7345
1.608,7346
1.5,7347
1.625,7348
1.766,7349
1.906,7350
1.911,7351
1.75,7352
1.554,7353
1.5,7354
1.609,7355
1.642,7356
1.875,7357
1.642,7358
1.465,7359
1.375,7360
1.42,7361
1.545,7362
1.463,7363
1.662,7364
1.743,7365
1.717,7366
1.69,7367
1.706,7368
1.661,7369
1.676,7370
1.661,7371
1.629,7372
1.693,7373
1.482,7374
1.713,7375
1.833,7376
1.114,7377
1.185,7378
1.118,7379
1.151,7380
1.125,7381
1.148,7382
1.026,7383
1.087,7384
0.988,7385
1.172,7386
1.051,7387
1.12,7388
1.125,7389
1.066,7390
1.006,7391
0.929,7392
0.988,7393
0.981,7394
0.955,7395
0.981,7396
0.948,7397
1.091,7398
1.099,7399
0.973,7400
1.059,7401
0.934,7402
0.99,7403
0.914,7404
1.689,7405
1.553,7406
1.709,7407
1.642,7408
1.588,7409
1.618,7410
1.54,7411
1.604,7412
1.509,7413
1.516,7414
1.528,7415
1.434,7416
1.535,7417
1.538,7418
1.446,7419
1.616,7420
1.613,7421
1.67,7422
1.646,7423
1.593,7424
1.455,7425
1.651,7426
1.515,7427
1.653,7428
1.552,7429
1.534,7430
1.608,7431
1.542,7432
1.575,7433
1.438,7434
1.561,7435
1.791,7436
1.608,7437
1.681,7438
1.648,7439
1.481,7440
1.693,7441
1.718,7442
1.597,7443
1.518,7444
1.621,7445
1.786,7446
1.798,7447
1.836,7448
1.522,7449
1.675,7450
1.65,7451
1.655,7452
1.819,7453
1.718,7454
1.668,7455
1.613,7456
1.622,7457
1.71,7458
1.364,7459
1.369,7460
1.398,7461
1.229,7462
1.472,7463
1.443,7464
1.464,7465
1.494,7466
1.457,7467
1.394,7468
1.388,7469
1.465,7470
1.625,7471
1.411,7472
1.521,7473
1.311,7474
1.327,7475
1.457,7476
1.388,7477
1.21,7478
1.089,7479
1.3,7480
1.154,7481
0.951,7482
0.932,7483
1.25,7484
1.181,7485
1.327,7486
1.173,7487
1.319,7488
1.25,7489
1.054,7490
0.967,7491
1.072,7492
0.906,7493
0.974,7494
1.064,7495
0.9,7496
0.831,7497
1.018,7498
0.965,7499
0.959,7500
0.926,7501
1.046,7502
1.208,7503
0.933,7504
1.068,7505
1.1,7506
1.054,7507
1.011,7508
1.241,7509
1.106,7510
1.381,7511
1.814,7512
0.895,7513
1.119,7514
1.107,7515
1.244,7516
1.193,7517
1.131,7518
1.095,7519
1.019,7520
0.928,7521
0.931,7522
0.882,7523
1.029,7524
1.036,7525
0.943,7526
0.961,7527
1.038,7528
0.882,7529
0.889,7530
0.903,7531
0.891,7532
0.893,7533
0.892,7534
0.847,7535
0.988,7536
1,7537
1.053,7538
1.102,7539
1.104,7540
1.032,7541
1.05,7542
1.046,7543
1.023,7544
1.056,7545
1.156,7546
1.304,7547
1.412,7548
1.556,7549
1.33,7550
1.512,7551
1.154,7552
1.281,7553
1.344,7554
1.281,7555
1.174,7556
1.158,7557
1.324,7558
1.184,7559
1.051,7560
1.181,7561
1.048,7562
1.056,7563
1.129,7564
0.995,7565
1.073,7566
1.051,7567
1.032,7568
1.136,7569
1.079,7570
1.162,7571
1.139,7572
1.207,7573
1.188,7574
1.107,7575
1.194,7576
1.268,7577
1.381,7578
1.202,7579
0.952,7580
1.266,7581
1.334,7582
1.009,7583
1.031,7584
0.984,7585
0.979,7586
1.008,7587
0.968,7588
0.888,7589
1.125,7590
1.03,7591
0.936,7592
0.926,7593
1.062,7594
0.98,7595
1.058,7596
0.915,7597
0.983,7598
1.117,7599
1.158,7600
1.041,7601
1.096,7602
1.207,7603
1.11,7604
0.986,7605
1.032,7606
1.055,7607
1.052,7608
1.085,7609
1.365,7610
1.019,7611
1.025,7612
0.951,7613
1.098,7614
1.137,7615
1.177,7616
2.035,7617
1.933,7618
2.07,7619
2.131,7620
2.081,7621
1.692,7622
1.864,7623
2.07,7624
1.975,7625
1.67,7626
1.686,7627
1.966,7628
1.808,7629
1.879,7630
1.944,7631
1.629,7632
1.83,7633
2.18,7634
2.379,7635
2.165,7636
2.051,7637
2.188,7638
2.182,7639
3.294,7640
2.177,7641
2.124,7642
1.669,7643
1.735,7644
1.911,7645
1.14,7646
1.653,7647
1.907,7648
2.003,7649
2.159,7650
2.086,7651
1.757,7652
2.005,7653
1.869,7654
1.846,7655
2.019,7656
1.174,7657
1.922,7658
1.663,7659
1.683,7660
1.603,7661
1.602,7662
1.744,7663
1.752,7664
1.761,7665
1.719,7666
1.582,7667
1.58,7668
1.575,7669
1.657,7670
1.74,7671
1.668,7672
1.728,7673
1.651,7674
1.711,7675
1.674,7676
1.708,7677
1.686,7678
1.683,7679
1.753,7680
1.716,7681
1.745,7682
1.668,7683
1.513,7684
1.566,7685
1.89,7686
1.861,7687
1.969,7688
2.043,7689
2.613,7690
4.536,7691
4.523,7692
4,7693
1.911,7694
1.913,7695
2.616,7696
2.91,7697
2.972,7698
2.46,7699
2.673,7700
1.974,7701
2.519,7702
2.66,7703
2.547,7704
2.772,7705
2.535,7706
2.416,7707
3.266,7708
2.941,7709
3,7710
3.02,7711
2.821,7712
2.855,7713
2.632,7714
2.698,7715
3.238,7716
2.647,7717
2.65,7718
2.3,7719
2.835,7720
2.449,7721
2.554,7722
2.713,7723
2.83,7724
2.966,7725
1.625,7726
1.837,7727
1.875,7728
1.772,7729
2.024,7730
2.015,7731
2.182,7732
2.239,7733
2.264,7734
2.073,7735
1.919,7736
1.958,7737
1.966,7738
2.265,7739
2.424,7740
1.997,7741
2.09,7742
2.383,7743
2.559,7744
2.329,7745
2.123,7746
2.205,7747
2.189,7748
1.905,7749
1.842,7750
1.984,7751
1.612,7752
1.828,7753
1.969,7754
1.738,7755
1.839,7756
1.975,7757
1.838,7758
2.22,7759
1.823,7760
1.878,7761
1.676,7762
1.758,7763
1.676,7764
1.6,7765
1.867,7766
1.537,7767
1.644,7768
1.594,7769
1.411,7770
1.622,7771
1.662,7772
1.65,7773
1.681,7774
1.599,7775
1.587,7776
